,City,HouseName,Lng,Lat,District,id,TotalPrice,Price,Floor,Square,FloorType,BuildingType,BuildingStructure,RenovationCondition,Elevator,ConstructionTime,BedRooms,LivingRooms,Kitchens,BathRooms
64,guangzhou,枫溪苑,113.26424921224874,23.186946734648693,白云,108402611390,1550000.0,29463,Middle,52.61,Flat,Tower,Steel/Concrete,Other,No,1999,2,1,1,1
65,guangzhou,倚莲半岛花园,113.4982202483504,23.000951193524397,番禺,108402544789,5650000.0,18861,Middle,299.56,Duplex,Tower,Steel/Concrete,Rough,Yes,2001,6,3,1,4
66,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402576550,1900000.0,21189,Middle,89.67,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,1
67,guangzhou,碧桂园凤凰城凤馨苑,113.60472478686702,23.14563155608917,增城,108402576138,1660000.0,17552,Middle,94.58,Flat,Tower,Steel/Concrete,Simplicity,No,2002,3,2,1,2
68,guangzhou,碧桂园豪进广场,113.59821530582167,23.127009531076503,增城,108402580478,2650000.0,25826,Middle,102.61,Flat,Tower,Steel/Concrete,Rough,Yes,2016,3,1,1,1
69,guangzhou,亚太新城富丽园,113.61601199559617,23.133535235049916,增城,108402595853,1290000.0,15592,Middle,82.74,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,2,1,1,1
70,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402590382,1620000.0,18047,High,89.77,Flat,Tower,Steel/Concrete,Simplicity,Yes,2011,3,1,1,1
71,guangzhou,人盛巴厘天地,113.54234393701933,23.498195851359295,从化,108402584757,950000.0,8963,High,106,Flat,Tower,Steel/Concrete,Rough,Yes,NaN,3,2,1,2
72,guangzhou,骏逸湖畔花苑,113.51247438051692,23.430921098104598,从化,108402582436,1150000.0,8952,Middle,128.47,Flat,Tower,Steel/Concrete,Rough,Yes,2017,3,2,1,2
73,guangzhou,顺兴花园,113.83406892077996,23.30908455664374,增城,108402597550,1330000.0,9868,Middle,134.79,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,1,1,2
74,guangzhou,新塘新世界花园万象苑,113.57919027309322,23.113635745173326,增城,108402616313,2550000.0,26663,High,95.64,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,1,1,1
75,guangzhou,碧桂园凤凰城凤馨苑,113.60472478686702,23.14563155608917,增城,108402602478,1960000.0,20178,High,97.14,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,1,1,2
76,guangzhou,信和广场,113.28121137620475,23.096009258565946,海珠,108402575709,3950000.0,48031,High,82.24,Flat,Tower,Steel/Concrete,Hardcover,Yes,2001,2,1,1,1
77,guangzhou,庄士映蝶蓝湾,113.49935426922582,22.974472146058048,番禺,108402593304,3390000.0,16177,Low,209.56,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,5,2,0,2
78,guangzhou,佳兆业君汇上品,113.27755751854413,23.110782864239145,海珠,108402596397,7600000.0,71322,High,106.56,Flat,Tower,Steel/Concrete,Hardcover,Yes,2013,3,2,1,2
79,guangzhou,南华时代城,113.20077135171263,23.37340672314545,花都,108402593527,2140000.0,19343,Middle,110.64,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
80,guangzhou,庄士映蝶蓝湾,113.49935426922582,22.974472146058048,番禺,108402590690,3200000.0,22931,High,139.55,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,4,1,1,2
81,guangzhou,君华江畔豪园,113.26239403171016,23.1121330294443,海珠,108402592769,11500000.0,90267,High,127.4,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,1,1,2
82,guangzhou,南华时代城,113.20077135171263,23.37340672314545,花都,108402608759,2770000.0,19975,Low,138.68,Flat,Tower,Steel/Concrete,Rough,Yes,2010,4,2,1,2
83,guangzhou,豪进山湖珺璟,113.59829040416227,23.123147314972115,增城,108402549559,2150000.0,27984,Middle,76.83,Flat,Tower,Steel/Concrete,Rough,Yes,2013,2,2,1,1
84,guangzhou,锦绣新天地,113.62934626292076,23.125013337000382,增城,108402531746,1885000.0,16775,Low,112.37,Flat,Tower,Steel/Concrete,Simplicity,Yes,2011,3,2,1,2
85,guangzhou,城市家园二期,113.62302389891308,23.13010151615102,增城,108402532891,1428000.0,14771,Middle,96.68,Flat,Tower,Steel/Concrete,Simplicity,Yes,2007,2,1,1,1
86,guangzhou,海珠中路,113.26310171679067,23.127237523193816,越秀,108402562528,1990000.0,37017,High,53.76,Flat,Tower,Steel/Concrete,Hardcover,No,1995,3,1,1,1
87,guangzhou,新都盛世名门宏城汇,113.60523807863524,23.12907748167652,增城,108402569045,910000.0,24516,Low,37.12,Duplex,Tower,Steel/Concrete,Hardcover,Yes,2012,1,1,1,2
88,guangzhou,嘉骏豪苑,113.63703324282821,23.124159264185938,增城,108402564764,1350000.0,15224,Low,88.68,Flat,Tower,Steel/Concrete,Simplicity,Yes,2008,2,1,1,2
89,guangzhou,敏捷锦绣天伦,113.64535173150897,23.131672573223334,增城,108402529333,1590000.0,21055,Middle,75.52,Flat,Tower,Steel/Concrete,Hardcover,Yes,2016,2,1,1,1
90,guangzhou,岭秀苑,113.79939630437838,23.292954593410375,增城,108402563929,1338000.0,13244,Low,101.03,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,3,1,1,1
91,guangzhou,合景天峻广场,113.56138181551655,23.32985348768273,黄埔,108402521855,1110000.0,12309,High,90.18,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,1
92,guangzhou,保利壹号公馆,113.82359306158715,23.265484430461107,增城,108402523861,1730000.0,16483,Middle,104.96,Flat,Plate & Tower,Steel/Concrete,Hardcover,Yes,2010,3,2,1,2
93,guangzhou,新塘新世界花园嘉华苑,113.58300780201772,23.113700892384827,增城,108402561783,1498000.0,19768,Middle,75.78,Flat,Tower,Steel/Concrete,Hardcover,Yes,2004,2,1,1,1
94,guangzhou,翡翠绿洲育才阳光苑,113.56455445091564,23.1386331399327,增城,108402526465,2600000.0,21139,High,123,Flat,Tower,Steel/Concrete,Hardcover,Yes,2011,3,2,1,2
95,guangzhou,富力泉天下,113.65856679369243,23.641979543138874,从化,108402566022,870000.0,8624,Low,100.89,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,1,1,1
96,guangzhou,假日花园,113.60088039860779,23.132310661848372,增城,108402545038,1150000.0,23261,High,49.44,Flat,Tower,Steel/Concrete,Hardcover,Yes,2013,1,1,1,1
97,guangzhou,岗前路,113.35027299060255,23.179219924339446,增城,108402548699,830000.0,11055,High,75.08,Flat,Other,Steel/Concrete,Hardcover,Yes,NaN,2,1,1,1
98,guangzhou,广信华景大厦,113.32098403230698,23.126113013082964,越秀,108402578513,4050000.0,55283,Middle,73.26,Flat,Tower,Steel/Concrete,Simplicity,Yes,1995,3,1,1,1
99,guangzhou,中强雅苑,113.32074589151637,23.156407226152023,天河,108402577045,4200000.0,43402,High,96.77,Flat,Tower,Steel/Concrete,Hardcover,Yes,2007,3,1,1,2
100,guangzhou,现代城市花园,113.61124891029218,23.13301247270557,增城,108402587327,2650000.0,21006,Middle,126.16,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
101,guangzhou,晓翠苑,113.23076056250893,23.394686291328544,白云,108402573787,2260000.0,28790,Middle,78.5,Flat,Tower,Steel/Concrete,Other,Yes,1999,3,2,1,1
102,guangzhou,锦翠苑(金钟横路),113.27706012678341,23.17481132951967,白云,108402586869,2350000.0,36497,Low,64.39,Flat,Tower,Steel/Concrete,Hardcover,No,1993,3,1,1,1
103,guangzhou,合景誉山国际,113.60127547337095,23.19553357508218,增城,108402576743,2100000.0,18725,High,112.15,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,2
104,guangzhou,广园云苑新村,113.27452816287382,23.171937505241406,白云,108402591919,2900000.0,31594,Low,91.79,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,3,2,1,1
105,guangzhou,金迪城市花园,113.26387183410414,23.175347049976477,白云,108402592847,1690000.0,29849,High,56.62,Flat,Tower,Steel/Concrete,Hardcover,Yes,1995,2,1,1,1
106,guangzhou,东涌路,113.55085708850403,23.08250975442053,番禺,108402608243,980000.0,15201,Low,64.47,Flat,Tower,Mixed,Simplicity,No,NaN,2,1,1,1
107,guangzhou,置业楼,113.29966113408479,23.27109647858199,花都,108402591337,698000.0,7044,Middle,99.1,Flat,Tower,Steel/Concrete,Hardcover,Unknown,1993,3,1,1,1
108,guangzhou,光塔路,113.26354647234005,23.129309518444824,越秀,108402601657,2780000.0,43222,Middle,64.32,Flat,Other,Steel/Concrete,Hardcover,Unknown,NaN,3,2,1,1
109,guangzhou,实地常春藤,113.56494656127062,23.217526021921014,黄埔,108402590830,3790000.0,30684,High,123.52,Flat,Tower,Steel/Concrete,Hardcover,Yes,2015,4,2,1,2
110,guangzhou,市桥大南路,113.37239405662605,22.946166354947415,番禺,108402588591,1390000.0,15805,High,87.95,Flat,Tower,Steel/Concrete,Hardcover,Unknown,NaN,3,1,1,1
111,guangzhou,天鹅花苑,113.35767496152772,23.174987992923946,天河,108402587535,4350000.0,46341,High,93.87,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,3,2,1,1
112,guangzhou,锦绣半岛金月湾,113.26347092035515,23.044307159778885,番禺,108402579545,4930000.0,39069,Low,126.19,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,2
113,guangzhou,五羊小区,113.37685998246742,23.128133036543865,越秀,108402602661,2860000.0,72534,Middle,39.43,Flat,Tower,Steel/Concrete,Simplicity,No,1986,1,1,1,1
114,guangzhou,凯城华庭,113.30620007955086,23.14808866942607,越秀,108402576411,9000000.0,75000,High,120,Flat,Tower,Steel/Concrete,Simplicity,Yes,NaN,3,2,1,2
115,guangzhou,先烈中路81号大院,113.30491397555265,23.146625638670418,越秀,108402601472,6680000.0,63620,High,105,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,2,1,2
116,guangzhou,富丽家园莲芳园,113.31903174494279,23.030082097438434,番禺,108402605733,1250000.0,18386,High,67.99,Flat,Tower,Mixed,Rough,No,1995,2,1,1,1
117,guangzhou,交通大院,113.2605207952308,23.17139628903889,白云,108402600096,1280000.0,24133,Low,53.04,Flat,Other,Mixed,Hardcover,No,2003,2,1,1,1
118,guangzhou,大江苑南贤大街,113.31961447572692,23.105545276587364,海珠,108402608035,1530000.0,37136,Low,41.2,Flat,Tower,Steel/Concrete,Hardcover,No,1997,3,1,1,1
119,guangzhou,金兴花园,113.36672440140168,23.131559827296815,天河,108402611281,3480000.0,58715,Low,59.27,Flat,Tower,Steel/Concrete,Hardcover,No,1996,2,1,1,2
120,guangzhou,榕景园,113.47039900807117,23.103968009895137,黄埔,108402592071,3450000.0,40484,Low,85.22,Flat,Tower,Steel/Concrete,Simplicity,Yes,2001,2,1,1,1
121,guangzhou,广园云苑新村,113.27452816287382,23.171937505241406,白云,108402598431,2280000.0,32712,Low,69.7,Flat,Tower,Steel/Concrete,Hardcover,No,1999,3,1,1,1
122,guangzhou,晓南花园,113.29400998395394,23.093830009314413,海珠,108402597097,1660000.0,27942,Middle,59.41,Flat,Tower,Steel/Concrete,Simplicity,No,1997,3,1,1,1
123,guangzhou,番禺海伦堡流金岁月,113.35985649645798,22.931626785646287,番禺,108402594517,3880000.0,33489,Middle,115.86,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,3,2,1,2
124,guangzhou,雅宝新城,113.19114349292097,23.436407538855747,花都,108402610937,1745000.0,14878,Middle,117.29,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,2,1,2
125,guangzhou,珠殿苑,113.38046991298863,22.950118733964096,番禺,108402604729,1480000.0,21512,Middle,68.8,Flat,Tower,Steel/Concrete,Simplicity,No,1996,2,1,1,1
126,guangzhou,汇东国际花园,113.59031147496418,23.124520203888462,增城,108402593101,2630000.0,24918,Middle,105.55,Flat,Tower,Steel/Concrete,Rough,Yes,2017,3,2,1,2
127,guangzhou,南华东路,113.27408224401881,23.117102296883285,海珠,108402609235,1380000.0,40601,Low,33.99,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,1,1,1,1
128,guangzhou,富丽家园莲芳园,113.31903174494279,23.030082097438434,番禺,108402605848,1490000.0,18469,Middle,80.68,Flat,Tower,Mixed,Rough,No,1995,3,1,1,1
130,guangzhou,金沙丽水,113.35317696617963,22.90629400719156,番禺,108402603829,3200000.0,23828,Low,134.3,Flat,Tower,Steel/Concrete,Rough,Yes,2003,4,2,1,2
131,guangzhou,横枝岗南街,113.29265471043148,23.152304128045813,越秀,108402614795,1800000.0,50619,Middle,35.56,Flat,Other,Unknown,Simplicity,Unknown,NaN,1,1,1,1
132,guangzhou,金兰苑,113.23133898142662,23.088370260362026,荔湾,108402600290,2880000.0,32983,High,87.32,Flat,Tower,Steel/Concrete,Hardcover,Yes,2001,3,1,1,1
133,guangzhou,宝夏花园,113.51997837559203,23.0864592578258,黄埔,108402610986,1800000.0,35136,Middle,51.23,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,1,1,1,1
134,guangzhou,南浦长大公司,113.30340841551843,23.043857541688265,番禺,108402600981,1750000.0,23210,Middle,75.4,Flat,Tower,Steel/Concrete,Other,Yes,2002,2,2,1,1
135,guangzhou,云山诗意,113.26824694125847,23.200594796887778,白云,108402594674,3500000.0,46053,Middle,76,Flat,Tower,Steel/Concrete,Hardcover,Yes,2008,2,1,1,1
136,guangzhou,桥东小区,113.21981066749868,23.117496991764813,荔湾,108402607830,1850000.0,30121,Middle,61.42,Flat,Tower,Steel/Concrete,Simplicity,Yes,1995,2,1,1,1
137,guangzhou,万科东荟城,113.51227998720461,23.164388020446598,黄埔,108402604578,3900000.0,44942,Low,86.78,Flat,Tower,Steel/Concrete,Hardcover,Yes,2016,3,2,1,1
138,guangzhou,富力泉天下,113.65856679369243,23.641979543138874,从化,108402589766,1298000.0,10538,Middle,123.18,Flat,Tower,Steel/Concrete,Other,Yes,2014,3,2,1,2
139,guangzhou,棠德花园,113.39067762798679,23.14001658577588,天河,108402574166,2020000.0,32253,Middle,62.63,Flat,Tower,Steel/Concrete,Simplicity,No,1997,2,1,1,1
140,guangzhou,富力泉天下,113.65856679369243,23.641979543138874,从化,108402583500,820000.0,10079,Middle,81.36,Flat,Tower,Steel/Concrete,Hardcover,Yes,2014,2,2,1,1
141,guangzhou,黄石花园,113.27351190985071,23.210872598763757,白云,108402601215,1750000.0,26241,Middle,66.69,Flat,Tower,Steel/Concrete,Simplicity,No,1997,2,1,1,1
142,guangzhou,滨江中路,113.28679200935309,23.116898301489602,海珠,108402595134,1980000.0,33881,Middle,58.44,Flat,Plate,Steel/Concrete,Simplicity,Unknown,NaN,2,1,1,1
143,guangzhou,细岗东区,113.28741794863224,23.094785668781864,海珠,108402610825,2550000.0,31741,High,80.34,Flat,Tower,Steel/Concrete,Simplicity,No,NaN,3,1,1,1
144,guangzhou,怡雅苑(海珠),113.2680305394612,23.100960181849626,海珠,108402584372,4750000.0,45992,High,103.28,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,3,2,1,2
145,guangzhou,丰庭花园,113.54405619715133,22.796382923455848,南沙,108402593318,2020000.0,21653,High,93.29,Flat,Plate,Steel/Concrete,Hardcover,Yes,2009,3,1,1,2
146,guangzhou,东怡新区东倩园,113.39690036991345,22.939470547973585,番禺,108402581749,2480000.0,28972,High,85.6,Flat,Tower,Steel/Concrete,Simplicity,No,2000,3,2,1,1
147,guangzhou,荔园悦享花醍,113.17090925114596,23.400967004752367,花都,108402579450,1420000.0,15684,High,90.54,Flat,Tower,Steel/Concrete,Hardcover,Yes,NaN,3,2,1,1
148,guangzhou,碧翠苑,113.27888377679861,23.157090800428147,越秀,108402579534,2800000.0,42605,Middle,65.72,Flat,Tower,Steel/Concrete,Hardcover,Yes,1993,2,1,1,1
149,guangzhou,凤凰新村,113.35677997974842,23.155745994062777,海珠,108402597398,1950000.0,30762,Low,63.39,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,3,1,1,1
150,guangzhou,棠德花园,113.39067762798679,23.14001658577588,天河,108402587346,2200000.0,34783,Low,63.25,Flat,Tower,Steel/Concrete,Other,No,1997,2,1,1,1
151,guangzhou,松柏新村,113.27162268353331,23.165943802727057,白云,108402590142,1980000.0,29753,High,66.55,Flat,Tower,Steel/Concrete,Hardcover,No,1996,3,1,1,1
152,guangzhou,人盛巴厘天地,113.54234393701933,23.498195851359295,从化,108402590908,940000.0,9248,Middle,101.65,Flat,Tower,Steel/Concrete,Rough,Yes,2013,3,2,1,1
153,guangzhou,文德广场,113.27940802789406,23.124119048928062,越秀,108402601301,3650000.0,58335,Middle,62.57,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,2,2,1,1
154,guangzhou,又一居花园,113.26482565489431,23.176504863213534,白云,108402573805,3980000.0,41377,Low,96.19,Flat,Tower,Steel/Concrete,Simplicity,Yes,2001,3,2,1,1
155,guangzhou,华侨新村,113.18684546037935,23.465781020193496,越秀,108402576501,6980000.0,66300,Middle,105.28,Flat,Tower,Steel/Concrete,Hardcover,Yes,1995,4,2,1,1
156,guangzhou,裕福花园,113.35968635739444,22.953732223563243,番禺,108402597610,3280000.0,31524,High,104.05,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,4,1,1,2
157,guangzhou,莲花路,113.25520821644655,23.418399137721572,增城,108402611286,576000.0,9206,High,62.57,Flat,Other,Unknown,Simplicity,Unknown,NaN,2,1,1,1
158,guangzhou,华秀苑,113.25555837593423,23.172870508271306,越秀,108402579026,2100000.0,26208,High,80.13,Flat,Tower,Steel/Concrete,Simplicity,Yes,1997,2,1,1,1
159,guangzhou,建设北路,113.21950254870885,23.426244352651224,花都,108402595145,890000.0,8604,Middle,103.45,Flat,Plate,Steel/Concrete,Rough,Unknown,NaN,2,2,1,1
160,guangzhou,碧桂园天玺湾,113.58573146432306,22.807758060056322,南沙,108402619746,2650000.0,28440,High,93.18,Flat,Plate & Tower,Steel/Concrete,Other,Yes,2016,3,1,1,1
161,guangzhou,骊雅居,113.24182238638569,23.39531257689597,花都,108402594406,1750000.0,18844,Low,92.87,Flat,Tower,Steel/Concrete,Rough,Yes,NaN,2,1,1,1
162,guangzhou,东华花园,113.3981809044175,22.94687147690684,番禺,108402594591,2950000.0,25855,Low,114.1,Flat,Plate,Steel/Concrete,Hardcover,No,2004,3,2,1,2
163,guangzhou,宝翠苑,113.3556549419281,22.939907288277887,番禺,108402595944,2560000.0,22981,Middle,111.4,Flat,Tower,Steel/Concrete,Hardcover,Yes,2002,3,2,1,2
164,guangzhou,新世界凯粤湾,113.22050487799655,23.121703119873036,荔湾,108402596149,4700000.0,50107,Low,93.8,Flat,Tower,Steel/Concrete,Simplicity,Yes,2014,3,2,1,1
165,guangzhou,富力泉天下,113.65856679369243,23.641979543138874,从化,108402582708,950000.0,11394,High,83.38,Flat,Tower,Steel/Concrete,Other,Yes,NaN,2,2,1,1
166,guangzhou,翡翠绿洲森林半岛,113.56704706904391,23.141714967627404,增城,108402585648,2350000.0,24093,Middle,97.54,Flat,Tower,Steel/Concrete,Other,Yes,2016,3,2,1,1
167,guangzhou,番禺海伦堡花样年华二期,113.36097398851203,22.930615037645815,番禺,108402585422,2700000.0,23479,Low,115,Flat,Tower,Steel/Concrete,Hardcover,Yes,2005,3,2,1,2
168,guangzhou,西华路,113.2777411321903,23.05393583898991,越秀,108402580128,2950000.0,39952,Middle,73.84,Flat,Tower,Steel/Concrete,Hardcover,No,1994,3,2,1,1
169,guangzhou,百顺台花园,113.26485134643188,23.19296365218373,白云,108402581917,2700000.0,34273,Low,78.78,Flat,Tower,Steel/Concrete,Simplicity,Yes,1999,3,1,1,1
170,guangzhou,新塘新世界花园万象苑,113.57919027309322,23.113635745173326,增城,108402588510,2180000.0,24633,Middle,88.5,Flat,Tower,Steel/Concrete,Hardcover,Yes,2009,2,1,1,1
171,guangzhou,侨诚花园,113.29852298100401,23.074898324192294,海珠,108402586735,3560000.0,37454,Low,95.05,Flat,Tower,Steel/Concrete,Hardcover,Yes,2000,3,2,1,2
172,guangzhou,保利东江首府,113.63808902129374,23.11516902284898,增城,108402602702,2800000.0,22625,Middle,123.76,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
173,guangzhou,雅居乐小院流溪,113.57179299671266,23.520070599152085,从化,108401833352,1380000.0,9805,Low,140.75,Flat,Tower,Steel/Concrete,Rough,Yes,2013,3,2,1,3
174,guangzhou,东方夏湾拿,113.50835969212982,23.480790856955085,从化,108401712092,2450000.0,17006,Low,144.07,Duplex,Plate & Tower,Mixed,Hardcover,Unknown,2006,4,2,1,3
175,guangzhou,东方名都,113.59901336043646,23.131483555495553,增城,108402161003,3300000.0,19578,Middle,168.56,Flat,Tower,Steel/Concrete,Rough,Yes,2013,4,1,1,4
176,guangzhou,新康花园,113.59430022091883,23.12176643512491,增城,108401902278,2070000.0,11695,High,177,Duplex,Tower,Mixed,Hardcover,Yes,2003,4,2,1,3
177,guangzhou,保利东江首府,113.63808902129374,23.11516902284898,增城,108402485196,3680000.0,21845,Low,168.46,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,4,4,1,2
178,guangzhou,盘福路,113.26586229945248,23.140020407429475,越秀,108402605064,4350000.0,44038,High,98.78,Flat,Tower,Steel/Concrete,Other,No,NaN,5,1,1,1
179,guangzhou,广园云苑新村,113.27452816287382,23.171937505241406,白云,108402611518,2480000.0,32589,Middle,76.1,Flat,Tower,Steel/Concrete,Simplicity,No,1999,2,1,1,1
180,guangzhou,碧蓝映居,113.25862366382492,23.110531160947417,海珠,108402597481,3300000.0,60044,High,54.96,Flat,Tower,Steel/Concrete,Simplicity,Yes,2001,1,1,1,1
181,guangzhou,时代玫瑰园,113.29313206997932,23.230737216982224,白云,108402614195,4160000.0,47817,Middle,87,Split-Level,Tower,Steel/Concrete,Simplicity,Yes,2004,3,2,1,2
182,guangzhou,誉名苑,113.40358798494137,22.813458968191807,南沙,108402597310,1500000.0,16701,High,89.82,Flat,Tower,Steel,Hardcover,Yes,NaN,3,2,1,1
183,guangzhou,丰乐苑,113.35669580852216,23.12191807586122,天河,108402601213,5200000.0,66573,Middle,78.11,Flat,Tower,Steel/Concrete,Hardcover,No,2003,2,1,1,1
184,guangzhou,龙津西路,113.16345948228292,23.46729518677622,荔湾,108402600402,2980000.0,35638,Low,83.62,Flat,Tower,Steel/Concrete,Hardcover,No,1995,4,1,1,1
185,guangzhou,天鹅花苑,113.35767496152772,23.174987992923946,天河,108402601601,3500000.0,44009,Middle,79.53,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,3,1,1,1
186,guangzhou,员村四横路5号大院,113.37570197683489,23.126830975751787,天河,108402600825,2090000.0,40528,Low,51.57,Flat,Other,Steel/Concrete,Simplicity,Unknown,NaN,1,1,1,1
187,guangzhou,广州海伦堡,113.42112470510138,23.138843499071235,增城,108402608623,1730000.0,18257,High,94.76,Flat,Tower,Steel/Concrete,Hardcover,Yes,2012,3,2,1,2
188,guangzhou,黄石花园,113.27351190985071,23.210872598763757,白云,108402601424,1680000.0,23994,Middle,70.02,Flat,Tower,Steel/Concrete,Simplicity,No,1997,2,1,1,1
189,guangzhou,宏康花园五期宏康东筑,113.55484403784764,23.11251918015025,黄埔,108402604061,1900000.0,23691,High,80.2,Flat,Tower,Steel/Concrete,Simplicity,Yes,2009,2,2,1,1
190,guangzhou,白云畔山花园,113.32433300507763,23.188004039774313,白云,108402610269,2900000.0,38376,Middle,75.57,Flat,Tower,Steel/Concrete,Hardcover,Yes,2003,3,1,1,1
191,guangzhou,南康新村,113.55343235073919,23.111481465097082,黄埔,108402601307,1480000.0,22067,Middle,67.07,Flat,Tower,Steel/Concrete,Hardcover,No,NaN,2,2,1,1
